num_personas,destino,origen,minuto_llegada
110,5,11,107
110,10,12,107
112,13,7,107
114,15,2,107
116,4,2,107
116,13,15,107
118,11,12,107
127,12,11,107
133,7,12,107
133,3,7,107
134,5,13,107
134,11,10,107
134,14,8,107
142,11,3,107
153,1,15,107
157,4,13,107
158,9,6,107
167,8,1,107
168,3,8,107
169,15,15,107
170,2,8,107
176,7,10,107
178,10,15,107
182,7,8,107
186,7,10,107
188,4,11,107
190,14,8,107
196,5,7,107
1,2,2,108
2,2,14,108
5,2,4,108
5,13,5,108
11,1,1,108
12,15,11,108
12,12,12,108
21,14,12,108
27,15,1,108
30,6,10,108
33,6,5,108
44,8,8,108
48,2,9,108
50,11,9,108
50,9,9,108
51,10,8,108
54,1,1,108
56,1,10,108
63,10,4,108
66,1,8,108
70,12,15,108
73,4,2,108
75,8,4,108
76,7,2,108
81,14,12,108
93,1,1,108
93,10,11,108
99,14,3,108
103,1,10,108
103,11,10,108
103,13,15,108
107,9,13,108
116,11,13,108
120,4,13,108
123,14,7,108
127,7,2,108
131,6,10,108
132,8,10,108
140,3,7,108
140,9,2,108
156,4,7,108
156,1,2,108
160,11,7,108
169,1,5,108
173,11,8,108
180,12,6,108
180,5,9,108
180,2,11,108
194,2,14,108
196,15,4,108
197,7,8,108
5,15,15,109
6,12,15,109
12,9,15,109
13,3,9,109
14,9,7,109
17,9,6,109
20,1,9,109
24,6,9,109
24,6,7,109
35,12,3,109
41,2,9,109
42,11,8,109
46,1,15,109
47,13,15,109
54,6,15,109
58,9,5,109
70,12,11,109
77,1,7,109
77,1,4,109
77,10,10,109
78,5,13,109
85,6,2,109
86,14,1,109
87,4,3,109
91,14,13,109
98,1,8,109
99,5,13,109
102,13,11,109
103,7,9,109
108,4,7,109
110,3,6,109
110,14,9,109
120,6,13,109
121,13,4,109
126,3,2,109
129,1,13,109
132,13,10,109
132,2,11,109
133,2,15,109
134,11,15,109
137,9,5,109
146,3,5,109
147,11,14,109
157,15,7,109
157,4,5,109
159,1,15,109
162,7,8,109
164,5,6,109
165,15,1,109
169,8,11,109
174,2,9,109
177,5,7,109
185,3,9,109
185,13,8,109
190,3,14,109
195,1,5,109
2,14,13,110
5,15,1,110
19,6,11,110
25,14,4,110
30,7,6,110
30,5,11,110
32,2,13,110
38,1,6,110
39,9,11,110
49,10,6,110
59,9,10,110
60,5,1,110
63,9,13,110
64,15,6,110
69,1,7,110
72,2,12,110
75,13,9,110
75,15,11,110
79,11,6,110
80,15,3,110
81,12,7,110
84,4,12,110
103,5,1,110
112,7,14,110
117,2,12,110
124,1,9,110
129,13,6,110
130,3,4,110
131,3,6,110
133,1,10,110
141,7,8,110
142,5,8,110
143,12,3,110
153,3,15,110
154,8,7,110
155,12,9,110
160,12,14,110
165,15,2,110
167,12,12,110
177,8,13,110
186,6,9,110
191,14,10,110
197,15,3,110
200,10,4,110
3,4,9,111
3,4,4,111
3,4,15,111
8,8,3,111
9,13,6,111
19,15,9,111
20,5,4,111
23,15,7,111
26,5,4,111
34,3,8,111
36,1,15,111
37,9,14,111
39,7,6,111
42,8,2,111
47,2,13,111
49,13,3,111
50,2,12,111
54,14,11,111
55,12,12,111
57,2,8,111
64,10,6,111
68,14,6,111
69,3,14,111
72,14,3,111
72,12,8,111
74,11,11,111
76,10,10,111
77,3,8,111
77,15,2,111
78,4,8,111
79,3,7,111
80,14,15,111
84,7,15,111
90,1,10,111
95,1,8,111
97,14,9,111
101,13,14,111
102,14,11,111
103,3,12,111
109,14,15,111
119,14,11,111
121,13,4,111
136,10,3,111
139,13,14,111
146,10,4,111
160,15,12,111
175,2,6,111
179,9,6,111
182,6,15,111
187,12,3,111
188,4,13,111
194,14,8,111
196,3,6,111
198,10,8,111
199,15,8,111
200,5,8,111
200,2,13,111
2,1,3,112
3,4,10,112
9,5,10,112
9,8,13,112
13,9,1,112
14,2,15,112
23,12,14,112
32,4,6,112
36,11,8,112
36,14,14,112
58,1,6,112
59,10,12,112
65,13,6,112
72,2,14,112
72,14,6,112
76,2,10,112
78,13,15,112
80,1,4,112
82,12,14,112
82,1,9,112
84,9,13,112
85,10,15,112
89,4,10,112
98,2,12,112
101,12,3,112
102,12,14,112
105,8,6,112
130,1,11,112
130,2,4,112
133,4,6,112
134,6,13,112
141,13,4,112
146,1,3,112
156,15,12,112
163,7,3,112
163,9,1,112
171,13,10,112
171,15,1,112
172,7,7,112
178,14,9,112
181,9,9,112
181,15,8,112
1,5,15,113
7,5,1,113
7,1,12,113
21,14,6,113
21,13,12,113
32,3,1,113
36,13,7,113
37,7,14,113
40,8,15,113
46,7,7,113
47,12,3,113
49,6,12,113
61,5,4,113
64,14,6,113
67,3,5,113
70,1,1,113
74,7,8,113
75,14,10,113
78,2,3,113
78,11,4,113
84,12,7,113
90,9,1,113
106,5,10,113
108,10,6,113
110,11,15,113
112,8,4,113
112,6,3,113
120,9,1,113
124,5,11,113
125,2,15,113
129,12,4,113
135,8,7,113
138,13,13,113
142,1,11,113
147,14,12,113
148,3,6,113
151,14,10,113
160,3,2,113
160,9,2,113
164,15,9,113
165,9,10,113
168,1,9,113
176,12,12,113
177,11,6,113
178,6,13,113
185,8,3,113
187,1,3,113
192,11,15,113
4,5,13,114
17,2,14,114
22,15,8,114
23,14,2,114
28,10,2,114
30,4,11,114
38,5,15,114
38,7,15,114
48,10,15,114
49,9,3,114
50,12,2,114
52,9,12,114
56,15,1,114
58,11,5,114
60,9,13,114
61,1,14,114
64,15,14,114
67,3,10,114
68,7,11,114
70,5,12,114
73,5,6,114
73,1,3,114
78,14,15,114
82,6,9,114
85,1,11,114
85,4,12,114
86,11,9,114
87,12,6,114
90,12,13,114
94,5,12,114
106,7,10,114
120,1,2,114
128,3,4,114
136,11,10,114
141,15,15,114
143,11,6,114
147,11,13,114
150,8,3,114
161,9,4,114
162,4,6,114
184,10,9,114
194,3,2,114
196,11,3,114
196,6,14,114
196,2,11,114
198,13,4,114
1,11,1,115
15,10,11,115
21,6,11,115
24,7,9,115
32,11,6,115
34,7,7,115
38,13,13,115
38,4,9,115
40,3,8,115
43,9,11,115
47,12,14,115
51,8,5,115
53,6,11,115
55,7,7,115
56,6,1,115
59,10,15,115
59,7,7,115
60,12,14,115
62,10,1,115
64,7,3,115
68,10,13,115
69,2,9,115
80,14,7,115
81,6,15,115
82,4,4,115
86,2,5,115
90,13,4,115
94,2,4,115
94,10,8,115
101,5,8,115
102,13,3,115
103,3,12,115
112,5,1,115
116,7,3,115
125,8,12,115
138,3,9,115
143,10,3,115
146,7,10,115
155,11,5,115
162,4,8,115
165,3,2,115
166,7,13,115
166,12,4,115
169,6,8,115
173,7,11,115
176,12,11,115
179,11,5,115
179,11,11,115
182,1,9,115
182,2,8,115
183,4,1,115
194,7,3,115
195,13,8,115
197,8,6,115
198,7,9,115
199,5,7,115
199,8,4,115
1,6,7,116
7,1,12,116
10,10,9,116
11,7,6,116
14,2,11,116
15,4,9,116
20,4,11,116
25,11,4,116
26,6,4,116
28,9,6,116
31,7,13,116
36,9,14,116
36,5,11,116
46,14,4,116
48,13,8,116
49,4,15,116
56,4,15,116
57,1,14,116
59,7,11,116
61,15,2,116
62,7,10,116
69,4,6,116
76,12,3,116
77,9,11,116
80,12,6,116
81,9,10,116
100,4,3,116
105,3,8,116
109,11,3,116
112,8,15,116
124,5,12,116
125,14,9,116
135,9,8,116
137,3,4,116
142,9,11,116
174,3,13,116
175,9,9,116
182,1,12,116
186,10,15,116
187,15,15,116
199,8,6,116
2,3,11,117
2,11,1,117
2,12,3,117
9,14,11,117
10,6,15,117
12,4,8,117
13,1,6,117
13,14,15,117
17,12,6,117
20,8,12,117
23,15,4,117
28,13,7,117
29,2,13,117
52,2,10,117
54,9,8,117
56,15,5,117
60,4,9,117
71,15,2,117
71,14,5,117
73,1,3,117
90,5,3,117
90,12,4,117
131,12,8,117
140,12,11,117
141,1,4,117
150,15,2,117
154,14,8,117
161,10,10,117
163,7,7,117
167,10,2,117
169,11,15,117
172,6,5,117
177,4,4,117
179,4,1,117
179,7,3,117
183,8,12,117
184,10,6,117
184,7,1,117
187,9,3,117
190,7,12,117
191,9,8,117
198,13,10,117
4,7,3,118
5,11,15,118
14,14,8,118
15,10,14,118
23,1,6,118
24,1,7,118
24,4,9,118
25,15,12,118
25,2,1,118
30,15,11,118
37,12,6,118
38,9,7,118
39,10,6,118
40,8,5,118
42,6,13,118
42,8,7,118
43,3,11,118
50,9,8,118
52,3,14,118
53,3,4,118
65,7,11,118
67,13,9,118
70,9,11,118
71,6,7,118
76,4,5,118
78,2,2,118
83,10,13,118
85,3,5,118
95,2,11,118
101,9,1,118
103,8,9,118
108,15,13,118
112,2,14,118
121,15,8,118
123,12,3,118
129,4,14,118
132,3,7,118
136,3,14,118
138,4,14,118
140,12,11,118
148,2,11,118
151,2,9,118
154,8,1,118
156,9,10,118
161,12,13,118
161,9,15,118
166,7,3,118
170,5,14,118
175,5,9,118
177,10,14,118
177,5,11,118
180,7,8,118
180,7,6,118
189,10,1,118
191,7,4,118
194,3,12,118
196,13,8,118
199,10,4,118
13,9,10,119
17,5,14,119
21,6,4,119
22,7,6,119
25,4,7,119
35,6,12,119
42,5,13,119
43,7,14,119
44,12,12,119
49,11,14,119
51,5,14,119
52,11,8,119
62,3,15,119
63,2,12,119
69,14,5,119
71,14,7,119
77,5,7,119
78,2,4,119
88,12,15,119
92,9,13,119
93,3,10,119
94,1,5,119
98,1,15,119
109,7,8,119
110,8,7,119
133,7,13,119
136,3,9,119
139,7,6,119
144,9,2,119
146,3,7,119
148,10,6,119
149,9,10,119
156,13,7,119
170,7,11,119
171,10,12,119
175,12,15,119
178,7,13,119
181,15,9,119
181,8,7,119
182,4,8,119
187,4,2,119
193,7,5,119
194,3,4,119
196,6,12,119
198,9,6,119
198,15,14,119
199,6,4,119
4,15,2,120
6,5,3,120
12,2,5,120
12,8,5,120
15,10,8,120
20,8,1,120
22,14,3,120
32,9,4,120
36,5,3,120
37,13,1,120
49,9,11,120
54,6,1,120
68,10,15,120
72,9,13,120
74,9,5,120
74,1,1,120
81,9,7,120
104,10,2,120
109,5,6,120
111,8,1,120
114,11,7,120
115,7,15,120
117,6,8,120
121,4,12,120
151,14,2,120
151,2,7,120
160,5,10,120
169,7,4,120
182,5,5,120
184,11,3,120
185,10,6,120
186,15,9,120
186,8,10,120
188,11,2,120
189,5,3,120
190,2,6,120
191,11,1,120
199,5,1,120
200,3,11,120
200,3,4,120
2,8,5,121
2,13,10,121
8,2,15,121
10,13,2,121
14,4,7,121
16,8,13,121
19,1,9,121
28,13,3,121
30,1,14,121
33,14,6,121
34,14,12,121
35,10,5,121
41,13,2,121
43,2,2,121
45,2,8,121
45,1,1,121
47,4,13,121
51,13,14,121
52,11,3,121
53,8,10,121
58,3,6,121
62,9,4,121
67,5,3,121
69,12,7,121
74,6,5,121
79,9,3,121
80,10,4,121
83,15,3,121
84,9,12,121
87,15,15,121
94,3,3,121
100,6,10,121
102,3,13,121
104,15,2,121
120,3,13,121
126,11,4,121
134,4,13,121
138,2,15,121
139,10,7,121
143,13,6,121
145,4,11,121
149,5,11,121
149,10,10,121
152,2,9,121
159,11,2,121
160,7,11,121
164,14,6,121
165,14,8,121
165,7,8,121
170,13,1,121
177,11,10,121
180,12,4,121
184,5,6,121
184,11,3,121
185,13,12,121
189,6,5,121
194,8,13,121
196,14,1,121
6,10,13,122
13,15,2,122
21,6,11,122
21,6,4,122
26,1,1,122
27,5,9,122
33,14,13,122
41,9,2,122
42,15,9,122
43,5,2,122
46,5,10,122
46,15,8,122
47,4,12,122
49,4,7,122
50,10,13,122
52,14,7,122
54,6,12,122
56,12,1,122
57,6,4,122
71,12,14,122
76,15,7,122
84,9,11,122
91,4,1,122
91,4,9,122
91,15,8,122
96,8,11,122
97,11,8,122
102,11,3,122
103,2,3,122
105,11,8,122
111,14,6,122
123,15,12,122
127,6,13,122
134,1,11,122
153,6,6,122
153,10,14,122
160,4,13,122
160,13,1,122
179,2,7,122
182,7,9,122
190,9,5,122
191,7,1,122
192,1,2,122
2,7,1,123
3,9,4,123
5,1,3,123
5,3,1,123
20,3,7,123
21,14,12,123
23,8,15,123
29,6,1,123
35,14,3,123
43,6,10,123
51,12,13,123
53,11,12,123
53,7,14,123
59,15,11,123
71,7,10,123
72,8,8,123
86,4,4,123
89,12,12,123
89,14,5,123
93,12,6,123
100,8,12,123
102,4,14,123
102,3,3,123
105,11,1,123
115,13,12,123
120,8,9,123
120,4,10,123
121,4,15,123
125,13,4,123
128,11,5,123
131,6,4,123
140,2,5,123
143,13,2,123
145,10,11,123
146,6,3,123
147,14,4,123
155,8,5,123
158,2,14,123
167,5,2,123
174,2,13,123
192,7,14,123
194,3,15,123
197,3,11,123
2,7,8,124
2,8,14,124
4,9,1,124
17,4,7,124
18,15,1,124
21,8,12,124
21,4,15,124
23,14,12,124
26,14,1,124
37,15,9,124
37,10,10,124
39,12,8,124
40,13,14,124
49,13,9,124
49,6,7,124
60,11,3,124
62,15,9,124
68,12,11,124
69,3,4,124
78,5,12,124
80,4,3,124
90,7,6,124
91,8,6,124
91,15,3,124
92,15,13,124
101,12,6,124
102,4,3,124
102,9,9,124
106,5,12,124
122,2,3,124
122,13,2,124
135,12,14,124
137,14,1,124
139,6,12,124
144,5,10,124
149,11,9,124
154,9,13,124
173,6,8,124
179,5,13,124
189,12,4,124
190,8,5,124
194,1,12,124
196,5,13,124
198,8,13,124
200,12,1,124
5,14,4,125
11,10,2,125
25,11,3,125
26,13,15,125
31,14,7,125
33,3,9,125
36,6,12,125
44,8,11,125
44,14,15,125
45,15,8,125
48,8,8,125
49,4,5,125
53,8,6,125
53,4,11,125
56,11,1,125
58,3,11,125
59,6,8,125
62,7,14,125
70,15,14,125
83,3,5,125
101,9,2,125
108,6,7,125
111,11,5,125
111,12,9,125
115,9,1,125
121,8,4,125
122,2,10,125
138,3,3,125
139,13,4,125
139,8,10,125
141,6,1,125
145,10,10,125
148,15,7,125
161,15,9,125
165,6,11,125
173,6,7,125
176,11,13,125
178,2,12,125
181,10,9,125
188,6,6,125
189,12,4,125
195,5,11,125
197,6,8,125
198,5,11,125
1,1,9,126
9,12,8,126
11,13,14,126
11,7,10,126
16,8,4,126
20,8,3,126
20,6,4,126
25,7,15,126
29,3,4,126
30,11,4,126
48,12,9,126
51,15,5,126
51,15,14,126
58,15,6,126
58,7,8,126
65,9,11,126
68,5,3,126
69,3,10,126
77,14,15,126
79,2,14,126
95,13,15,126
98,10,2,126
100,6,2,126
105,12,6,126
110,1,3,126
114,12,15,126
115,13,8,126
119,14,8,126
124,11,11,126
138,12,13,126
138,9,13,126
139,5,7,126
139,12,12,126
142,2,3,126
147,5,12,126
151,8,11,126
153,7,1,126
157,5,4,126
158,5,14,126
161,10,8,126
166,14,15,126
169,12,10,126
173,7,12,126
174,12,10,126
175,12,6,126
177,8,11,126
181,9,1,126
181,5,8,126
183,3,1,126
189,14,13,126
193,6,9,126
198,8,8,126
1,13,5,127
9,4,15,127
14,12,8,127
17,15,15,127
21,7,1,127
22,8,2,127
24,6,2,127
25,12,1,127
26,14,4,127
28,13,3,127
30,13,9,127
36,7,13,127
38,6,9,127
42,11,1,127
52,11,11,127
57,5,11,127
61,3,3,127
74,1,15,127
75,10,8,127
79,1,1,127
88,10,12,127
91,15,5,127
93,8,3,127
94,8,11,127
96,2,10,127
99,5,6,127
109,11,9,127
115,12,10,127
122,8,11,127
125,1,8,127
130,2,6,127
132,14,2,127
133,8,11,127
134,12,4,127
137,6,5,127
142,1,12,127
145,15,10,127
154,13,9,127
158,10,2,127
158,11,9,127
164,12,1,127
165,6,5,127
167,8,7,127
167,12,9,127
170,9,12,127
179,2,9,127
184,9,3,127
185,4,14,127
192,14,13,127
192,9,12,127
195,14,8,127
195,1,12,127
5,9,6,128
6,6,3,128
7,14,2,128
10,8,1,128
11,1,15,128
13,11,10,128
16,5,13,128
23,11,7,128
24,5,13,128
27,9,8,128
27,12,14,128
31,3,10,128
33,13,11,128
36,4,10,128
52,9,2,128
57,2,4,128
60,12,14,128
65,8,9,128
66,15,10,128
75,3,9,128
80,5,7,128
85,6,7,128
96,15,7,128
98,6,8,128
107,8,11,128
108,13,1,128
109,6,10,128
109,2,12,128
111,10,9,128
114,12,14,128
115,3,13,128
130,1,7,128
130,6,3,128
133,9,14,128
140,6,6,128
152,7,9,128
153,12,8,128
153,3,5,128
156,9,12,128
157,8,1,128
160,7,15,128
164,12,15,128
168,5,15,128
179,6,9,128
186,5,2,128
191,5,3,128
195,10,6,128
196,5,1,128
14,12,11,129
18,5,11,129
25,4,9,129
27,14,5,129
28,4,3,129
30,3,1,129
33,4,4,129
37,6,7,129
40,15,7,129
52,14,8,129
53,7,7,129
55,3,6,129
55,3,13,129
60,6,4,129
65,2,8,129
69,6,3,129
70,5,2,129
73,9,4,129
75,5,2,129
78,1,10,129
78,13,14,129
82,14,12,129
82,14,4,129
92,12,6,129
104,13,4,129
120,5,15,129
130,1,15,129
133,9,5,129
137,1,1,129
140,7,6,129
142,13,4,129
142,9,9,129
142,2,7,129
145,12,10,129
149,6,6,129
152,13,6,129
158,12,8,129
167,2,1,129
177,14,15,129
180,5,14,129
180,11,14,129
188,10,4,129
188,14,9,129
191,9,7,129
191,14,3,129
1,13,7,130
3,5,14,130
5,12,14,130
9,14,11,130
26,3,4,130
33,2,10,130
36,13,13,130
43,15,5,130
46,15,8,130
48,14,13,130
53,8,14,130
57,11,11,130
66,12,3,130
72,7,14,130
75,4,6,130
76,2,14,130
84,8,11,130
84,15,13,130
85,15,8,130
95,5,14,130
102,2,1,130
117,1,5,130
117,7,9,130
118,5,1,130
121,3,11,130
130,8,3,130
137,11,5,130
140,11,3,130
154,1,12,130
154,3,5,130
154,3,10,130
169,6,7,130
174,9,7,130
184,10,11,130
189,8,13,130
192,8,11,130
192,13,10,130
197,6,15,130
2,7,10,131
5,11,12,131
11,7,2,131
11,2,3,131
16,11,10,131
27,7,3,131
31,15,15,131
34,3,8,131
36,5,1,131
40,11,6,131
41,6,7,131
43,10,6,131
45,3,1,131
45,8,8,131
45,13,13,131
50,2,3,131
58,3,5,131
65,6,1,131
67,8,10,131
69,4,3,131
75,1,6,131
75,13,9,131
83,14,5,131
84,15,15,131
88,2,13,131
91,12,10,131
91,14,13,131
95,7,6,131
97,5,9,131
102,12,4,131
121,14,7,131
123,10,9,131
124,2,11,131
133,13,10,131
133,7,5,131
134,2,3,131
139,12,7,131
142,12,9,131
142,5,8,131
146,5,13,131
153,10,15,131
153,15,12,131
154,5,10,131
157,9,5,131
157,1,10,131
161,4,3,131
162,2,7,131
164,10,7,131
167,3,1,131
168,4,8,131
171,8,14,131
173,13,12,131
175,15,8,131
177,3,8,131
178,14,6,131
181,3,11,131
191,4,9,131
4,12,12,132
5,5,5,132
5,4,9,132
5,10,1,132
22,12,15,132
29,3,2,132
34,15,15,132
35,3,3,132
35,2,13,132
39,12,8,132
42,8,8,132
45,14,10,132
47,14,6,132
55,8,11,132
57,3,12,132
59,10,12,132
69,5,9,132
71,11,15,132
75,14,12,132
84,1,7,132
85,6,6,132
88,5,7,132
89,14,2,132
95,6,10,132
99,11,10,132
102,9,8,132
109,15,8,132
111,2,8,132
113,9,4,132
126,5,4,132
132,12,9,132
135,5,7,132
140,8,5,132
143,13,1,132
151,13,1,132
152,3,8,132
165,9,11,132
165,6,5,132
166,12,7,132
169,1,3,132
177,14,14,132
177,5,15,132
198,8,10,132
5,3,10,133
10,9,4,133
15,11,11,133
17,3,13,133
18,15,8,133
20,11,4,133
23,4,3,133
30,5,8,133
33,2,12,133
33,11,10,133
36,2,6,133
37,1,5,133
41,13,7,133
44,15,4,133
46,14,6,133
49,3,3,133
49,9,5,133
61,15,13,133
64,8,11,133
74,2,13,133
75,8,11,133
76,10,9,133
80,10,12,133
82,2,11,133
83,11,15,133
85,4,13,133
88,14,2,133
105,4,6,133
106,6,7,133
114,6,9,133
115,5,14,133
120,2,2,133
122,1,1,133
124,6,12,133
126,14,7,133
139,4,13,133
141,4,14,133
143,6,10,133
144,8,6,133
144,15,11,133
151,4,11,133
152,12,14,133
153,4,14,133
153,6,4,133
160,3,5,133
164,15,15,133
164,5,13,133
172,5,4,133
172,5,15,133
175,13,15,133
176,4,1,133
177,7,9,133
181,13,11,133
190,6,5,133
195,14,11,133
197,10,12,133
8,4,6,134
15,11,10,134
18,4,9,134
23,8,1,134
37,10,15,134
46,15,7,134
46,12,11,134
48,2,8,134
50,2,2,134
50,14,4,134
56,1,5,134
77,2,11,134
79,6,12,134
84,8,13,134
92,10,2,134
93,1,13,134
94,10,4,134
96,9,13,134
96,14,4,134
101,13,1,134
104,3,8,134
114,15,11,134
119,11,6,134
121,9,2,134
123,3,4,134
130,10,14,134
135,2,9,134
138,14,2,134
143,2,14,134
146,11,9,134
146,8,7,134
147,8,3,134
157,6,15,134
158,3,8,134
167,6,15,134
175,6,13,134
178,1,15,134
190,13,5,134
191,13,3,134
191,14,6,134
194,4,1,134
195,4,12,134
198,3,15,134
200,11,6,134
2,4,11,135
9,13,14,135
9,2,6,135
12,2,14,135
14,4,2,135
14,5,15,135
16,15,4,135
18,3,14,135
23,5,13,135
25,3,2,135
33,8,9,135
39,2,3,135
39,1,4,135
39,2,7,135
41,13,2,135
44,2,4,135
44,5,4,135
45,5,10,135
46,5,15,135
49,15,15,135
56,8,4,135
58,13,4,135
70,14,12,135
72,9,7,135
74,4,12,135
76,7,9,135
76,2,9,135
82,15,5,135
86,5,11,135
90,10,6,135
98,7,2,135
103,1,1,135
105,8,13,135
113,11,1,135
115,4,13,135
115,3,11,135
123,5,11,135
124,1,6,135
127,5,5,135
131,13,15,135
140,3,15,135
145,13,14,135
150,9,5,135
152,1,1,135
155,9,5,135
158,15,1,135
164,14,15,135
164,3,12,135
169,14,13,135
171,8,6,135
174,1,10,135
3,10,7,136
8,12,11,136
9,13,11,136
11,9,3,136
11,4,7,136
11,3,9,136
17,3,10,136
21,13,12,136
22,9,6,136
24,15,1,136
31,11,3,136
31,8,11,136
32,3,2,136
32,13,1,136
34,11,12,136
38,14,15,136
38,2,11,136
38,1,13,136
39,11,12,136
47,8,5,136
52,11,13,136
57,8,5,136
58,6,5,136
61,5,7,136
61,13,2,136
63,4,1,136
65,7,14,136
72,9,3,136
73,6,5,136
78,3,7,136
79,14,8,136
82,7,7,136
84,8,10,136
86,14,10,136
87,12,5,136
99,1,13,136
102,15,14,136
112,12,12,136
116,2,7,136
126,12,13,136
131,9,4,136
138,3,10,136
149,12,11,136
150,13,1,136
151,12,6,136
163,8,12,136
168,10,10,136
171,12,14,136
173,11,6,136
179,4,11,136
179,3,10,136
180,3,8,136
182,15,4,136
185,4,11,136
185,8,4,136
189,7,13,136
191,7,10,136
3,11,13,137
9,6,6,137
10,10,2,137
21,12,6,137
28,11,10,137
33,11,9,137
38,6,3,137
39,1,7,137
42,15,8,137
44,1,5,137
49,5,10,137
50,12,3,137
52,8,13,137
58,2,9,137
59,4,9,137
59,7,12,137
65,1,14,137
68,3,1,137
68,13,2,137
71,4,12,137
71,5,15,137
73,5,1,137
81,15,9,137
81,5,1,137
85,7,3,137
86,6,13,137
98,3,6,137
100,14,8,137
101,7,1,137
101,6,3,137
103,14,4,137
104,10,8,137
108,2,11,137
109,1,15,137
110,12,11,137
112,13,8,137
115,14,9,137
121,11,6,137
127,12,4,137
129,7,10,137
131,12,4,137
131,2,6,137
138,6,10,137
138,8,8,137
143,8,2,137
146,12,10,137
149,12,6,137
153,1,10,137
158,3,15,137
166,9,7,137
166,11,2,137
167,14,15,137
167,15,9,137
168,13,3,137
170,12,8,137
171,8,9,137
177,13,8,137
184,13,14,137
195,1,4,137
196,7,5,137
2,13,7,138
5,1,9,138
10,10,6,138
12,14,5,138
23,12,13,138
26,8,8,138
42,5,14,138
50,5,7,138
51,12,12,138
52,6,1,138
55,3,1,138
59,13,1,138
64,2,2,138
67,13,1,138
68,8,9,138
74,10,4,138
75,2,5,138
75,2,3,138
88,15,13,138
92,10,2,138
97,1,7,138
97,1,9,138
100,9,10,138
106,4,1,138
113,1,14,138
113,13,3,138
121,5,9,138
122,3,1,138
124,1,6,138
128,2,15,138
133,5,9,138
141,10,5,138
150,10,13,138
157,11,15,138
161,7,5,138
167,6,15,138
175,14,6,138
181,1,3,138
187,10,4,138
187,13,8,138
188,10,9,138
190,1,10,138
193,14,15,138
199,14,12,138
13,1,13,139
14,11,14,139
16,8,7,139
26,4,7,139
27,15,13,139
42,14,1,139
45,6,8,139
46,2,6,139
47,10,5,139
48,5,2,139
50,8,2,139
52,8,4,139
59,14,10,139
60,13,6,139
63,4,1,139
80,1,15,139
84,12,13,139
86,3,13,139
88,9,9,139
93,7,4,139
99,8,12,139
102,15,14,139
108,3,4,139
115,15,5,139
115,1,4,139
123,2,3,139
129,1,4,139
131,15,14,139
136,10,3,139
137,13,6,139
138,1,7,139
146,3,5,139
147,1,2,139
150,12,7,139
156,11,14,139
160,11,7,139
160,7,11,139
162,9,7,139
164,7,7,139
170,7,14,139
177,9,10,139
185,13,14,139
191,1,13,139
192,15,15,139
196,5,14,139
197,3,7,139
199,9,8,139
199,1,6,139
200,15,6,139
2,10,9,140
12,15,9,140
14,4,2,140
28,6,7,140
41,3,12,140
42,7,13,140
43,1,14,140
52,13,15,140
57,1,9,140
66,9,10,140
68,4,4,140
68,9,14,140
70,15,12,140
71,1,8,140
72,10,10,140
88,6,11,140
89,6,10,140
90,5,11,140
90,5,7,140
91,11,11,140
94,13,9,140
96,12,7,140
96,15,2,140
102,8,6,140
102,3,12,140
125,12,11,140
129,8,10,140
133,2,3,140
140,7,5,140
143,1,11,140
157,10,4,140
159,3,7,140
161,7,9,140
162,10,6,140
164,13,2,140
165,13,13,140
186,2,7,140
187,13,14,140
187,12,6,140
189,9,12,140
190,12,3,140
192,12,11,140
192,4,5,140
193,13,12,140
199,5,8,140
200,4,15,140
9,1,15,141
31,13,8,141
32,4,9,141
34,13,11,141
48,12,14,141
49,8,9,141
50,5,2,141
56,10,4,141
56,9,2,141
58,7,4,141
68,9,1,141
71,14,5,141
71,7,7,141
71,15,1,141
79,12,1,141
90,5,3,141
91,14,10,141
91,15,11,141
94,10,2,141
96,9,6,141
98,6,9,141
100,12,11,141
105,2,1,141
106,2,1,141
108,15,2,141
109,12,2,141
112,3,4,141
113,2,2,141
120,11,7,141
130,9,15,141
135,10,8,141
146,14,6,141
147,12,2,141
161,8,11,141
161,14,1,141
164,5,10,141
168,10,3,141
175,10,11,141
177,10,9,141
178,13,15,141
183,7,7,141
187,5,5,141
192,6,4,141
192,2,1,141
192,4,15,141
193,4,3,141
199,15,14,141
5,3,14,142
14,4,6,142
16,2,8,142
23,4,15,142
25,1,10,142
36,3,13,142
39,6,15,142
39,11,13,142
47,15,8,142
51,11,5,142
54,5,1,142
60,9,15,142
61,4,6,142
65,13,8,142
65,13,7,142
68,6,14,142
71,14,10,142
72,1,11,142
73,5,15,142
73,5,5,142
73,7,9,142
74,7,14,142
74,13,11,142
76,5,10,142
83,9,4,142
90,7,4,142
90,13,6,142
113,9,5,142
113,2,15,142
115,9,1,142
117,7,12,142
117,5,5,142
118,3,8,142
124,4,9,142
127,2,11,142
133,14,9,142
134,6,7,142
135,10,11,142
143,15,13,142
148,9,6,142
150,11,12,142
155,2,4,142
161,12,1,142
165,9,14,142
178,7,13,142
185,13,10,142
186,2,10,142
191,12,11,142
191,10,7,142
198,11,2,142
199,14,8,142
3,4,15,143
9,6,4,143
12,2,10,143
12,13,6,143
15,15,8,143
23,14,6,143
27,10,1,143
33,11,4,143
56,6,8,143
63,5,4,143
66,13,5,143
70,6,11,143
76,6,15,143
76,3,1,143
79,6,3,143
83,13,12,143
83,13,13,143
